date,iso_code,indicator_code,value
1960-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1961-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1962-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1963-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1964-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1965-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1966-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1967-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1968-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1969-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1970-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1971-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1972-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1973-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1974-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1975-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1976-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1977-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1978-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1979-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1980-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1981-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1982-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1983-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1984-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1985-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1986-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1987-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1988-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1989-01-01,ABW,NY.GDP.DEFL.ZS.AD,
1990-01-01,ABW,NY.GDP.DEFL.ZS.AD,46.7964765782621
1991-01-01,ABW,NY.GDP.DEFL.ZS.AD,49.4240331370609
1992-01-01,ABW,NY.GDP.DEFL.ZS.AD,51.3131853117894
1993-01-01,ABW,NY.GDP.DEFL.ZS.AD,54.0329452862994
1994-01-01,ABW,NY.GDP.DEFL.ZS.AD,57.4305235728699
1995-01-01,ABW,NY.GDP.DEFL.ZS.AD,59.3692847190781
1996-01-01,ABW,NY.GDP.DEFL.ZS.AD,61.3044184939498
1997-01-01,ABW,NY.GDP.DEFL.ZS.AD,63.575279907888
1998-01-01,ABW,NY.GDP.DEFL.ZS.AD,67.7667666436227
1999-01-01,ABW,NY.GDP.DEFL.ZS.AD,69.2508999410655
2000-01-01,ABW,NY.GDP.DEFL.ZS.AD,69.9625100968499
2001-01-01,ABW,NY.GDP.DEFL.ZS.AD,73.9007400957771
2002-01-01,ABW,NY.GDP.DEFL.ZS.AD,77.1868131868132
2003-01-01,ABW,NY.GDP.DEFL.ZS.AD,79.5261899587046
2004-01-01,ABW,NY.GDP.DEFL.ZS.AD,81.7666126418153
2005-01-01,ABW,NY.GDP.DEFL.ZS.AD,85.9060402684564
2006-01-01,ABW,NY.GDP.DEFL.ZS.AD,88.9000603257591
2007-01-01,ABW,NY.GDP.DEFL.ZS.AD,93.485469085235
2008-01-01,ABW,NY.GDP.DEFL.ZS.AD,97.4717487071442
2009-01-01,ABW,NY.GDP.DEFL.ZS.AD,99.1325092170896
2010-01-01,ABW,NY.GDP.DEFL.ZS.AD,97.9264214046823
2011-01-01,ABW,NY.GDP.DEFL.ZS.AD,101.855047454702
2012-01-01,ABW,NY.GDP.DEFL.ZS.AD,102.027027027027
2013-01-01,ABW,NY.GDP.DEFL.ZS.AD,100.0
2014-01-01,ABW,NY.GDP.DEFL.ZS.AD,102.335108562065
2015-01-01,ABW,NY.GDP.DEFL.ZS.AD,104.925816023739
2016-01-01,ABW,NY.GDP.DEFL.ZS.AD,103.467648198373
2017-01-01,ABW,NY.GDP.DEFL.ZS.AD,101.652892561983
2018-01-01,ABW,NY.GDP.DEFL.ZS.AD,100.012383923876
2019-01-01,ABW,NY.GDP.DEFL.ZS.AD,104.555919978746
2020-01-01,ABW,NY.GDP.DEFL.ZS.AD,99.4983504176193
2021-01-01,ABW,NY.GDP.DEFL.ZS.AD,101.703250941544
1960-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1961-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1962-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1963-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1964-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1965-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1966-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1967-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1968-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1969-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1970-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1971-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1972-01-01,AFE,NY.GDP.DEFL.ZS.AD,
1973-01-01,AFE,NY.GDP.DEFL.ZS.AD,
